review_id,condition_id,model,model_label,mode,mode_label,question_id,question,category,language,params_b,family,wall_seconds,gpt_human_quality_score,deepseek_human_quality_score,ensemble_human_quality_score,score_abs_diff_mean,score_exact_agreement_count,primary_failure_tag_agreement,gpt_answer_acceptance,gpt_readability,gpt_citation_usefulness,gpt_over_answering_risk,gpt_primary_failure_tag,gpt_secondary_failure_tag,gpt_notes,deepseek_answer_acceptance,deepseek_readability,deepseek_citation_usefulness,deepseek_over_answering_risk,deepseek_primary_failure_tag,deepseek_secondary_failure_tag,deepseek_notes,ensemble_answer_acceptance,ensemble_readability,ensemble_citation_usefulness,ensemble_over_answering_risk,ensemble_clean_pass,two_judge_unanimous_clean_pass,blocking_bad_case,blocking_reasons
s30_review_0328,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_014,履修登録について教育事務グループに確認したいです。連絡先や関連する公式ページはどこで確認できますか？,office,ja,4.0,Gemma 4,10.942,0.75,1.0,0.875,0.5,2,False,1.0,1.0,2.0,0.0,language_or_format_failure,missing_key_condition,Answers in English and omits related registration pages.,2.0,2.0,2.0,0.0,none,none,回答は簡潔で、証拠[4]に基づいて正確な連絡先を提供しており、学生にとって安全で有用です。,1.5,1.5,2.0,0.0,True,False,False,
s30_review_0329,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_015,"If the chatbot answer and the ICU Portal announcement seem different about a deadline, which source should I trust and what should I do next?",policy,en,4.0,Gemma 4,2.121,0.875,0.75,0.8125,0.25,3,False,1.0,2.0,2.0,0.0,missing_key_condition,none,Does not give the evidence-grounded next step.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly states the evidence lacks a direct policy but provides a useful, evidence-based suggestion to check the portal; however, it does not explicitly recommend trusting the portal over the chatbot, which would be a more complete partial answer.",1.0,2.0,1.5,0.0,False,False,False,
s30_review_0330,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_015,"If the chatbot answer and the ICU Portal announcement seem different about a deadline, which source should I trust and what should I do next?",policy,en,4.0,Gemma 4,13.801,0.875,0.75,0.8125,0.25,3,False,1.0,2.0,2.0,0.0,missing_key_condition,none,Notes no policy and daily Portal checks but does not advise verifying the Portal deadline.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly states the evidence lacks a direct conflict-resolution policy and cites the daily-check guidance, but it does not explicitly recommend verifying the deadline on the Portal as the reference suggests, making it only partly useful.",1.0,2.0,1.5,0.0,False,False,False,
s30_review_0331,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_016,"I want to take Logic Programming in Autumn 2026. Who teaches it, when is it scheduled, and where should I check the official course information?",course,en,4.0,Gemma 4,3.065,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers instructor, schedule, and course record.",2.0,2.0,2.0,0.0,none,none,"The answer accurately extracts instructor, schedule, and course identifiers from the retrieved evidence, is clearly formatted, and provides relevant citations.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0332,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_016,"I want to take Logic Programming in Autumn 2026. Who teaches it, when is it scheduled, and where should I check the official course information?",course,en,4.0,Gemma 4,12.256,0.75,0.75,0.75,0.0,4,True,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,Omits the official syllabus or course-record source.,1.0,2.0,1.0,0.0,missing_key_condition,none,"The answer8910 correctly identifies the instructor and schedule but fails to mention the official ICU Course Offerings/syllabus as the8910 primary source to check, which is8910 a8910 key8910 part of the question.",1.0,2.0,1.0,0.0,False,False,False,
s30_review_0333,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_017,"I remember there is a class called Statistical Information Literacy. How is the grade evaluated, and what kind of work does the syllabus seem to require?",course,en,4.0,Gemma 4,4.549,0.875,1.0,0.9375,0.25,3,False,2.0,1.0,2.0,0.0,verbose_low_quality,none,Correct but has a stray formatting character.,2.0,2.0,2.0,0.0,none,none,"The answer accurately presents the grading policies and syllabus details from the retrieved evidence, is clearly structured, and properly cites sources.",2.0,1.5,2.0,0.0,True,False,False,
s30_review_0334,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_017,"I remember there is a class called Statistical Information Literacy. How is the grade evaluated, and what kind of work does the syllabus seem to require?",course,en,4.0,Gemma 4,12.357,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Complete and term-specific.,2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes grading policies and syllabus content from the retrieved evidence for both sections, is clearly structured, and properly cites sources.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0335,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_018,MIURA先生って、どの日本語の授業を担当していますか？レベルも少し知りたいです。,course,ja,4.0,Gemma 4,3.251,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Correctly lists J2, Special Kanji, and J2 level.",2.0,2.0,2.0,0.0,none,none,回答は検索証拠に基づき、MIURA先生の担当する日本語科目とJ2のレベルを正確に示し、引用も適切で、安全かつ有用である。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0336,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_018,MIURA先生って、どの日本語の授業を担当していますか？レベルも少し知りたいです。,course,ja,4.0,Gemma 4,15.529,1.0,0.75,0.875,0.5,2,False,2.0,2.0,2.0,0.0,none,none,Lists Miura's Japanese courses and J2 level.,1.0,2.0,1.0,0.0,evidence_insufficient,none,回答はJ2のレベルを正しく示しているが、他の2科目についてはレベル情報がなく、参照回答が示すように「詳しいレベル説明は限られる」ことを伝えていないため、部分的に不十分。,1.5,2.0,1.5,0.0,True,False,False,
s30_review_0337,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_019,履修登録サイトで科目を選択したのに登録が完了したか不安です。どの操作や確認をすればよいですか？,registration,ja,4.0,Gemma 4,4.273,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Covers advisor approval and result checking.,2.0,2.0,2.0,0.0,none,none,回答は証拠に基づき、登録結果の確認とアドバイザー承認の必要性を明確に説明しており、安全で有用です。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0338,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_019,履修登録サイトで科目を選択したのに登録が完了したか不安です。どの操作や確認をすればよいですか？,registration,ja,4.0,Gemma 4,13.18,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Covers advisor approval and result checking.,2.0,2.0,2.0,0.0,none,none,回答は証拠に基づき、アドバイザー承認と登録結果確認の必要性を明確に示しており、安全で有用です。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0339,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_020,"I need to buy textbooks for Spring 2026 courses. Where should I check the official textbook purchase information, and what details should I not expect the chatbot to know?",course_materials,en,4.0,Gemma 4,2.656,0.625,0.625,0.625,0.0,4,True,1.0,1.0,1.0,0.0,missing_key_condition,verbose_low_quality,Partly correct but omits key limitations and has a stray character.,1.0,1.0,1.0,0.0,missing_key_condition,none,"The answer provides correct purchase dates and guidance document reference but fails to address the second part of the question about what details the chatbot cannot know, which is a key condition of the query.",1.0,1.0,1.0,0.0,False,False,False,
s30_review_0340,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_020,"I need to buy textbooks for Spring 2026 courses. Where should I check the official textbook purchase information, and what details should I not expect the chatbot to know?",course_materials,en,4.0,Gemma 4,9.634,0.875,0.75,0.8125,0.25,3,True,1.0,2.0,2.0,0.0,missing_key_condition,none,Gives basic purchase info but misses guidance on chatbot limitations.,1.0,2.0,1.0,0.0,missing_key_condition,none,"The answer correctly states textbook purchase details but fails to address the second part of the question about what details the chatbot should not know, which is a key condition of the query.",1.0,2.0,1.5,0.0,False,False,False,
s30_review_0341,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_021,What are the mandatory courses I need to take after coming to ICU?,curriculum,en,4.0,Gemma 4,1.258,0.75,0.75,0.75,0.0,4,False,1.0,2.0,1.0,0.0,evidence_insufficient,missing_key_condition,Underanswers but notes evidence limitation.,1.0,2.0,1.0,0.0,retrieval_miss,none,"The answer correctly states the evidence lacks mandatory course details and points to the GE Handbook, but it does not mention the partially answerable information from the reference (e.g., Introduction to Christianity) that could have been extracted from the evidence.",1.0,2.0,1.0,0.0,False,False,False,
s30_review_0342,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_021,What are the mandatory courses I need to take after coming to ICU?,curriculum,en,4.0,Gemma 4,26.209,0.875,0.75,0.8125,0.25,3,True,1.0,2.0,2.0,0.0,missing_key_condition,none,Identifies Introduction to Christianity but misses PE and language requirements.,1.0,2.0,1.0,0.0,missing_key_condition,none,"The answer correctly identifies Introduction to Christianity as the only mandatory course for all students and lists general subject areas, but fails to mention that language program requirements (ELA or JLP) depend on admissions route, which is a key condition for a complete answer.",1.0,2.0,1.5,0.0,False,False,False,
s30_review_0343,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_022,What is the mandatory course I need to take after entering ICU?,curriculum,en,4.0,Gemma 4,1.44,0.75,0.75,0.75,0.0,4,False,1.0,2.0,1.0,0.0,missing_key_condition,evidence_insufficient,Does not identify Introduction to Christianity.,1.0,2.0,1.0,0.0,retrieval_miss,none,"The answer correctly states the evidence lacks the mandatory course, but the reference answer shows the evidence does contain 'X: Introduction to Christianity' as a required course, so the model missed it.",1.0,2.0,1.0,0.0,False,False,False,
s30_review_0344,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_022,What is the mandatory course I need to take after entering ICU?,curriculum,en,4.0,Gemma 4,26.054,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Identifies Introduction to Christianity and notes variable language requirements.,2.0,2.0,2.0,0.0,none,none,"The answer correctly identifies Introduction to Christianity as the only all-student mandatory course, cites relevant evidence, and provides helpful context without unsupported claims.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0345,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_023,ICUに入学した後、必ず履修しなければならない科目は何ですか？どの公式ページを見るべきですか？,curriculum,ja,4.0,Gemma 4,8.477,0.875,0.75,0.8125,0.25,3,False,2.0,2.0,2.0,1.0,over_answering,none,Covers key requirements but adds conditional teacher-certification detail.,1.0,2.0,2.0,1.0,evidence_insufficient,none,回答は保健体育と語学の必修科目を正しく引用しているが、入学後に必ず履修する全科目の完全な一覧は証拠から断定できず、その点を明示せずに回答を完結させているため、部分的な有用性に留まる。,1.5,2.0,2.0,1.0,False,False,False,
s30_review_0346,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_023,ICUに入学した後、必ず履修しなければならない科目は何ですか？どの公式ページを見るべきですか？,curriculum,ja,4.0,Gemma 4,15.416,0.625,0.5,0.5625,0.25,3,False,1.0,1.0,2.0,1.0,language_or_format_failure,unsupported_claim,Answers in English and gives imprecise PE credit information while omitting language requirements.,1.0,1.0,1.0,1.0,evidence_insufficient,unsupported_claim,"The answer correctly identifies some required courses but misstates PE credits (1 credit total, not each) and omits mandatory language requirements, while the reference notes the full list is not determinable from evidence.",1.0,1.0,1.5,1.0,False,False,False,
s30_review_0347,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_024,进入ICU以后必须修哪些课程？我应该看哪个官方页面？,curriculum,zh,4.0,Gemma 4,4.742,0.625,0.75,0.6875,0.75,1,False,1.0,1.0,2.0,1.0,language_or_format_failure,missing_key_condition,Answers in English and gives PE requirements without the needed incomplete-evidence caveat.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly reports the physical education requirements from the evidence but fails to acknowledge that the evidence is insufficient to list all mandatory courses, as the question asks for a complete list.",1.0,1.5,1.5,0.5,False,False,False,
s30_review_0348,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_024,进入ICU以后必须修哪些课程？我应该看哪个官方页面？,curriculum,zh,4.0,Gemma 4,12.262,0.625,0.75,0.6875,0.75,1,False,1.0,1.0,2.0,1.0,language_or_format_failure,missing_key_condition,Answers in English and omits the evidence limitation.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly lists the physical education requirements from the evidence but fails to acknowledge that the retrieved evidence does not cover all mandatory courses, making it partly useful but incomplete.",1.0,1.5,1.5,0.5,False,False,False,
s30_review_0349,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_025,大学の卒論にチャットGPTを使っても大丈夫ですか？,policy,ja,4.0,Gemma 4,0.512,0.625,0.5,0.5625,0.25,3,False,1.0,1.0,1.0,0.0,missing_key_condition,language_or_format_failure,Cautious but in English and omits the available AI-policy guidance.,1.0,1.0,0.0,0.0,retrieval_miss,language_or_format_failure,回答は日本語の質問に対して英語で書かれており、引用も不十分で、証拠[5]の重要な方針を見落としているため、部分的にしか役に立たない。,1.0,1.0,0.5,0.0,False,False,False,
s30_review_0350,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_025,大学の卒論にチャットGPTを使っても大丈夫ですか？,policy,ja,4.0,Gemma 4,12.646,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Covers that AI use is not wholly denied but AI output cannot be submitted as one's own.,2.0,2.0,2.0,0.0,none,none,回答はICUの方針に基づ# いて正確かつ明確に説明し、引用も適切に付与されている。,2.0,2.0,2.0,0.0,True,True,False,
